FECHA (YYMMDD);HORA (HHMM);;
180420;0900;14,6933;
180420;1000;16,6058;
180420;1100;17,8651;
180420;1200;18,1951;
180420;1300;18,5493;
180420;1400;18,925;
180420;1500;19,1292;
180420;1600;18,9174;
180420;1700;18,4282;
180420;1800;17,8182;
180420;1900;16,0242;
180420;2000;14,7383;
180420;2100;14,6117;
180420;2200;14,8633;
180420;2300;14,3892;
180421;0000;13,5183;
180421;0100;13,6725;
180421;0200;13,7783;
180421;0300;13,6142;
180421;0400;13,4292;
180421;0500;13,1075;
180421;0600;12,465;
180421;0700;12,005;
180421;0800;11,8417;
180421;0900;13,1467;
180421;1000;15,6483;
180421;1100;17,2967;
180421;1200;18,2846;
180421;1300;19,4779;
180421;1400;19,9512;
180421;1500;20,5645;
180421;1600;20,2778;
180421;1700;19,2586;
180421;1800;16,5445;
180421;1900;14,885;
180421;2000;14,8133;
180421;2100;15,9775;
180421;2200;16,1933;
180421;2300;16,3835;
180422;0000;16,886;
180422;0100;15,1118;
180422;0200;14,2009;
180422;0300;14,0051;
180422;0400;13,3559;
180422;0500;13,025;
180422;0600;11,4258;
180422;0700;10,6592;
180422;0800;10,7162;
180422;0900;11,3428;
180422;1000;12,1136;
180422;1100;12,7311;
180422;1200;12,8344;
180422;1300;13,1885;
180422;1400;13,1185;
180422;1500;13,0435;
180422;1600;13,301;
180422;1700;12,8459;
180422;1800;10,4292;
180422;1900;8,86417;
180422;2000;8,00108;
180422;2100;7,13383;
180422;2200;6,38458;
180422;2300;5,66392;
180423;0000;4,75108;
180423;0100;3,97383;
180423;0200;3,66958;
180423;0300;3,13392;
180423;0400;2,84192;
180423;0500;2,04175;
180423;0600;1,53142;
180423;0700;1,50192;
180423;0800;3,10958;
180423;0900;6,6535;
180423;1000;8,79305;
180423;1100;10,9944;
180423;1200;12,8385;
180423;1300;14,3618;
180423;1400;14,8593;
180423;1500;15,0643;
180423;1600;15,1583;
180423;1700;14,4918;
180423;1800;11,7283;
180423;1900;9,6925;
180423;2000;8,43851;
180423;2100;6,79267;
180423;2200;6,40633;
180423;2300;5,91025;
180424;0000;4,99725;
180424;0100;4,37867;
180424;0200;4,00258;
180424;0300;3,45292;
180424;0400;3,08308;
180424;0500;3,10825;
180424;0600;2,67858;
180424;0700;1,97167;
180424;0800;3,04558;
180424;0900;7,10033;
180424;1000;8,66083;
180424;1100;9,65845;
180424;1200;10,6676;
180424;1300;11,3218;
180424;1400;11,9251;
180424;1500;12,2718;
180424;1600;12,205;
180424;1700;11,4775;
180424;1800;9,38417;
180424;1900;8,32333;
180424;2000;7,35475;
180424;2100;6,50242;
180424;2200;6,26225;
180424;2300;5,98742;
180425;0000;5,61808;
180425;0100;4,6535;
180425;0200;4,23575;
180425;0300;4,10392;
180425;0400;3,89633;
180425;0500;3,69742;
180425;0600;3,5315;
180425;0700;3,36417;
180425;0800;4,55267;
180425;0900;7,40433;
180425;1000;10,1683;
180425;1100;13,0575;
180425;1200;15,7133;
180425;1300;18,1543;
180425;1400;19,2592;
180425;1500;19,0925;
180425;1600;18,8883;
180425;1700;17,8016;
180425;1800;14,9917;
180425;1900;13,0617;
180425;2000;12,16;
180425;2100;11,375;
180425;2200;11,255;
180425;2300;10,1542;
180426;0000;9,7375;
180426;0100;10,0392;
180426;0200;10,4267;
180426;0300;12,1577;
180426;0400;13,2677;
180426;0500;13,541;
180426;0600;13,5802;
180426;0700;13,4435;
180426;0800;13,4352;
180426;0900;11,9634;
180426;1000;10,9308;
180426;1100;11,1808;
180426;1200;12,2828;
180426;1300;12,5653;
180426;1400;12,7053;
180426;1500;13,1169;
180426;1600;11,691;
180426;1700;12,1177;
180426;1800;11,4992;
180426;1900;10,8958;
180426;2000;10,6317;
180426;2100;9,31667;
180426;2200;8,69083;
180426;2300;8,53333;
180427;0000;8,03291;
180427;0100;7,68833;
180427;0200;7,34283;
180427;0300;6,91686;
180427;0400;6,81586;
180427;0500;6,31059;
180427;0600;5,93951;
180427;0700;5,8135;
180427;0800;6,15567;
180427;0900;7,91483;
180427;1000;10,985;
180427;1100;13,6083;
180427;1200;14,0758;
180427;1300;14,2069;
180427;1400;14,6044;
180427;1500;14,0235;
180427;1600;13,3785;
180427;1700;12,5433;
180427;1800;11,4908;
180427;1900;10,5092;
180427;2000;8,75583;
180427;2100;7,33733;
180427;2200;6,533;
180427;2300;6,01142;
180428;0000;6,22267;
180428;0100;6,30808;
180428;0200;6,04;
180428;0300;5,43;
180428;0400;5,08225;
180428;0500;4,91425;
180428;0600;4,45625;
180428;0700;4,725;
180428;0800;5,49483;
180428;0900;6,60933;
180428;1000;7,6695;
180428;1100;8,85249;
180428;1200;9,78265;
180428;1300;10,3335;
180428;1400;10,3642;
180428;1500;10,3775;
180428;1600;10,4075;
180428;1700;10,2575;
180428;1800;9,43001;
180428;1900;8,13499;
180428;2000;6,88608;
180428;2100;6,817;
180428;2200;7,20658;
180428;2300;6,72933;
180429;0000;6,62658;
180429;0100;6,80467;
180429;0200;6,52142;
180429;0300;6,18075;
180429;0400;6,248;
180429;0500;6,26442;
180429;0600;6,26325;
180429;0700;6,21933;
180429;0800;6,60103;
180429;0900;7,61045;
180429;1000;10,2359;
180429;1100;10,9276;
180429;1200;10,8926;
180429;1300;11,2126;
180429;1400;11,8409;
180429;1500;12,6884;
180429;1600;12,8743;
180429;1700;12,0608;
180429;1800;9,515;
180429;1900;8,00325;
180429;2000;7,11142;
180429;2100;6,38225;
180429;2200;5,77317;
180429;2300;5,447;
180430;0000;4,81792;
180430;0100;4,10867;
180430;0200;4,47392;
180430;0300;4,64808;
180430;0400;5,37183;
180430;0500;5,87558;
180430;0600;6,18817;
180430;0700;6,16592;
180430;0800;6,26158;
180430;0900;6,76658;
180430;1000;7,66167;
180430;1100;8,98083;
180430;1200;10,5142;
180430;1300;11,4717;
180430;1400;12,6492;
180430;1500;13,295;
180430;1600;13,2467;
180430;1700;12,0975;
180430;1800;10,8192;
180430;1900;10,515;
180430;2000;10,1117;
180430;2100;9,845;
180430;2200;9,8775;
180430;2300;10,4925;
180501;0000;10,8467;
180501;0100;11,7925;
180501;0200;11,9383;
180501;0300;11,9851;
180501;0400;12,3418;
180501;0500;12,4226;
180501;0600;12,4076;
180501;0700;12,2709;
180501;0800;12,81;
180501;0900;14,5667;
180501;1000;15,4142;
180501;1100;16,1375;
180501;1200;17,1931;
180501;1300;17,6114;
180501;1400;17,0956;
180501;1500;17,8405;
180501;1600;17,4813;
180501;1700;16,6583;
180501;1800;15,3975;
180501;1900;14,2625;
180501;2000;13,405;
180501;2100;12,9808;
180501;2200;12,8983;
180501;2300;12,6775;
180502;0000;12,1458;
180502;0100;11,8667;
180502;0200;11,64;
180502;0300;11,5242;
180502;0400;11,4168;
180502;0500;11,0583;
180502;0600;11,1458;
180502;0700;11,4492;
180502;0800;11,8283;
180502;0900;13,5167;
180502;1000;14,4492;
180502;1100;16,1389;
180502;1200;16,5005;
180502;1300;16,8113;
180502;1400;16,6862;
180502;1500;15,9944;
180502;1600;15,9694;
180502;1700;14,4958;
180502;1800;14,1517;
180502;1900;13,4425;
180502;2000;12,0833;
180502;2100;11,87;
180502;2200;11,6258;
180502;2300;11,5717;
180503;0000;11,3667;
180503;0100;11,365;
180503;0200;11,195;
180503;0300;10,7858;
180503;0400;10,3488;
180503;0500;9,78635;
180503;0600;9,99883;
180503;0700;10,1217;
180503;0800;10,325;
180503;0900;10,9;
180503;1000;11,8986;
180503;1100;12,9603;
180503;1200;13,187;
180503;1300;13,3369;
180503;1400;13,9519;
180503;1500;14,1559;
180503;1600;13,395;
180503;1700;12,34;
180503;1800;10,5483;
180503;1900;9,44083;
180503;2000;8,56;
180503;2100;7,80917;
180503;2200;7,84808;
180503;2300;7,75992;
180504;0000;7,41383;
180504;0100;7,15642;
180504;0200;6,57117;
180504;0300;6,20325;
180504;0400;5,77692;
180504;0500;5,26158;
180504;0600;4,4175;
180504;0700;3,75542;
180504;0800;4,51683;
180504;0900;6,342;
180504;1000;8,84125;
180504;1100;11,0933;
180504;1200;12,84;
180504;1300;13,88;
180504;1400;14,5567;
180504;1500;14,2642;
180504;1600;13,9325;
180504;1700;12,7783;
180504;1800;11,335;
180504;1900;11,0217;
180504;2000;10,8242;
180504;2100;9,93001;
180504;2200;9,52;
180504;2300;9,13417;
180505;0000;8,78833;
180505;0100;9,0425;
180505;0200;8,95833;
180505;0300;8,7675;
180505;0400;9,0325;
180505;0500;9,02083;
180505;0600;9,10249;
180505;0700;9,08333;
180505;0800;9,5275;
180505;0900;12,715;
180505;1000;16,0742;
180505;1100;18,965;
180505;1200;20,8667;
180505;1300;22,0275;
180505;1400;22,77;
180505;1500;22,7083;
180505;1600;22,15;
180505;1700;20,2583;
180505;1800;18,0775;
180505;1900;16,215;
180505;2000;15,1108;
180505;2100;13,7933;
180505;2200;12,8133;
180505;2300;12,5917;
180506;0000;12,1308;
180506;0100;12,2683;
180506;0200;12,2983;
180506;0300;12,2908;
180506;0400;11,8417;
180506;0500;11,3633;
180506;0600;11,2058;
180506;0700;11,3158;
180506;0800;11,6042;
180506;0900;11,8358;
180506;1000;13,0208;
180506;1100;15,2167;
180506;1200;14,8892;
180506;1300;14,5292;
180506;1400;13,99;
180506;1500;13,3817;
180506;1600;13,6325;
180506;1700;13,935;
180506;1800;13,7242;
180506;1900;13,5258;
180506;2000;13,1833;
180506;2100;13,1775;
180506;2200;13,2;
180506;2300;12,9058;
180507;0000;12,7625;
180507;0100;12,8533;
180507;0200;12,66;
180507;0300;12,5567;
180507;0400;12,4508;
180507;0500;12,3042;
180507;0600;12,3017;
180507;0700;12,2942;
180507;0800;12,235;
180507;0900;12,6;
180507;1000;13,0375;
180507;1100;14,0525;
180507;1200;14,9017;
180507;1300;15,1808;
180507;1400;16,05;
180507;1500;16,1067;
180507;1600;16,4992;
180507;1700;15,89;
180507;1800;14,9392;
180507;1900;14,2258;
180507;2000;13,6108;
180507;2100;12,8942;
180507;2200;12,955;
180507;2300;12,8442;
180508;0000;12,4725;
180508;0100;12,3683;
180508;0200;11,9217;
180508;0300;11,3858;
180508;0400;10,7458;
180508;0500;10,5817;
180508;0600;10,8708;
180508;0700;11,1708;
180508;0800;11,0833;
180508;0900;11,4608;
180508;1000;12,2633;
180508;1100;13,2675;
180508;1200;14,2208;
180508;1300;14,4967;
180508;1400;15,045;
180508;1500;15,0883;
180508;1600;15,4283;
180508;1700;14,8117;
180508;1800;14,22;
180508;1900;13,7608;
180508;2000;13,6708;
180508;2100;13,4858;
180508;2200;12,6433;
180508;2300;11,0108;
180509;0000;10,2708;
180509;0100;10,8783;
180509;0200;10,5333;
180509;0300;9,97083;
180509;0400;10,07;
180509;0500;9,90584;
180509;0600;9,77;
180509;0700;9,70667;
180509;0800;9,75751;
180509;0900;10,6942;
180509;1000;13,725;
180509;1100;15,865;
180509;1200;15,5;
180509;1300;16,5642;
180509;1400;16,0242;
180509;1500;15,4967;
180509;1600;15,1433;
180509;1700;14,5858;
180509;1800;13,2292;
180509;1900;12,5075;
180509;2000;12,4892;
180509;2100;12,4842;
180509;2200;12,2725;
180509;2300;12,2425;
180510;0000;12,0542;
180510;0100;11,9583;
180510;0200;11,7892;
180510;0300;11,4558;
180510;0400;11,1725;
180510;0500;10,9683;
180510;0600;11,0792;
180510;0700;11,3483;
180510;0800;11,5725;
180510;0900;11,87;
180510;1000;12,2383;
180510;1100;12,6408;
180510;1200;12,7683;
180510;1300;12,5258;
180510;1400;12,8467;
180510;1500;13,4367;
180510;1600;13,5217;
180510;1700;13,3825;
180510;1800;12,715;
180510;1900;12,6975;
180510;2000;12,7008;
180510;2100;12,3492;
180510;2200;11,6808;
180510;2300;11,7092;
180511;0000;11,5983;
180511;0100;11,5217;
180511;0200;11,485;
180511;0300;11,36;
180511;0400;11,2208;
180511;0500;10,8175;
180511;0600;10,2;
180511;0700;9,22749;
180511;0800;9,265;
180511;0900;12,4367;
180511;1000;14,4942;
180511;1100;15,7017;
180511;1200;16,525;
180511;1300;17,7658;
180511;1400;17,98;
180511;1500;17,9817;
180511;1600;17,2817;
180511;1700;15,8358;
180511;1800;12,895;
180511;1900;11,455;
180511;2000;10,5108;
180511;2100;9,69833;
180511;2200;9,0125;
180511;2300;8,38583;
180512;0000;8,14233;
180512;0100;7,63542;
180512;0200;8,4575;
180512;0300;8,03242;
180512;0400;7,473;
180512;0500;7,47475;
180512;0600;6,60008;
180512;0700;5,38558;
180512;0800;5,15225;
180512;0900;5,77408;
180512;1000;8,35867;
180512;1100;11,605;
180512;1200;15,555;
180512;1300;17,0442;
180512;1400;16,2567;
180512;1500;17,3558;
180512;1600;16,4033;
180512;1700;14,8967;
180512;1800;13,2892;
180512;1900;12,3933;
180512;2000;12,1983;
180512;2100;12,8;
180512;2200;12,9367;
180512;2300;12,7983;
180513;0000;12,6267;
180513;0100;11,9617;
180513;0200;12,4483;
180513;0300;12,7008;
180513;0400;12,9392;
180513;0500;13,0775;
180513;0600;13,0592;
180513;0700;12,8608;
180513;0800;12,7142;
180513;0900;12,5383;
180513;1000;12,1983;
180513;1100;11,8258;
180513;1200;13,5033;
180513;1300;15,2075;
180513;1400;15,5408;
180513;1500;14,8317;
180513;1600;14,8025;
180513;1700;14,3892;
180513;1800;13,4025;
180513;1900;12,3325;
180513;2000;11,575;
180513;2100;11,5175;
180513;2200;11,3108;
180513;2300;10,945;
180514;0000;10,6158;
180514;0100;10,2625;
180514;0200;9,99251;
180514;0300;10,0483;
180514;0400;9,51833;
180514;0500;8,82918;
180514;0600;8,51334;
180514;0700;8,78751;
180514;0800;8,94749;
180514;0900;9,675;
180514;1000;11,8183;
180514;1100;11,7617;
180514;1200;11,4083;
180514;1300;13,5025;
180514;1400;13,1933;
180514;1500;11,1942;
180514;1600;11,2317;
180514;1700;11,0533;
180514;1800;10,5042;
180514;1900;9,83417;
180514;2000;8,75333;
180514;2100;8,90334;
180514;2200;8,10049;
180514;2300;7,93517;
180515;0000;6,52967;
180515;0100;7,12908;
180515;0200;6,61159;
180515;0300;6,41333;
180515;0400;5,958;
180515;0500;5,43892;
180515;0600;4,90925;
180515;0700;3,4865;
180515;0800;4,61267;
180515;0900;6,892;
180515;1000;9,95833;
180515;1100;11,8092;
180515;1200;13,0525;
180515;1300;13,4517;
180515;1400;12,9517;
180515;1500;13,1533;
180515;1600;12,6625;
180515;1700;11,6058;
180515;1800;10,5042;
180515;1900;9,77499;
180515;2000;9,53917;
180515;2100;9,045;
180515;2200;7,89492;
180515;2300;7,30783;
180516;0000;6,90108;
180516;0100;7,06575;
180516;0200;7,04475;
180516;0300;6,52792;
180516;0400;5,93142;
180516;0500;5,95167;
180516;0600;5,62458;
180516;0700;5,48892;
180516;0800;5,73283;
180516;0900;6,61592;
180516;1000;7,10258;
180516;1100;8,10718;
180516;1200;9,56583;
180516;1300;10,3858;
180516;1400;11,24;
180516;1500;10,86;
180516;1600;10,2067;
180516;1700;9,75333;
180516;1800;9,43584;
180516;1900;9,18584;
180516;2000;8,93001;
180516;2100;8,73;
180516;2200;9,13499;
180516;2300;9,06416;
180517;0000;9,24918;
180517;0100;9,54167;
180517;0200;9,49167;
180517;0300;9,41251;
180517;0400;9,55083;
180517;0500;9,69917;
180517;0600;9,72166;
180517;0700;9,855;
180517;0800;10,2842;
180517;0900;10,8242;
180517;1000;11,3842;
180517;1100;13,1408;
180517;1200;13,5025;
180517;1300;12,4583;
180517;1400;13,8225;
180517;1500;14,1992;
180517;1600;13,1758;
180517;1700;12,725;
180517;1800;12,3975;
180517;1900;12,27;
180517;2000;11,5258;
180517;2100;11,2058;
180517;2200;11,1233;
180517;2300;10,96;
180518;0000;10,785;
180518;0100;10,5225;
180518;0200;10,2133;
180518;0300;10,0742;
180518;0400;9,62418;
180518;0500;9,65834;
180518;0600;9,36667;
180518;0700;9,80083;
180518;0800;10,1192;
180518;0900;10,9583;
180518;1000;11,75;
180518;1100;12,8033;
180518;1200;13,7258;
180518;1300;14,25;
180518;1400;14,3917;
180518;1500;14,09;
180518;1600;13,6375;
180518;1700;12,29;
180518;1800;9,91833;
180518;1900;9,05333;
180518;2000;8,45;
180518;2100;7,46358;
180518;2200;6,616;
180518;2300;6,04842;
180519;0000;6,13258;
180519;0100;6,67925;
180519;0200;6,49342;
180519;0300;6,01542;
180519;0400;5,7705;
180519;0500;5,70183;
180519;0600;5,44892;
180519;0700;5,32242;
180519;0800;5,26692;
180519;0900;5,59067;
180519;1000;5,94525;
180519;1100;6,36967;
180519;1200;7,061;
180519;1300;9,51967;
180519;1400;12,66;
180519;1500;13,5992;
180519;1600;12,2258;
180519;1700;10,6225;
180519;1800;9,55333;
180519;1900;10,4142;
180519;2000;10,28;
180519;2100;9,96333;
180519;2200;10,0208;
180519;2300;9,9225;
180520;0000;9,61;
180520;0100;9,46834;
180520;0200;9,50833;
180520;0300;9,57333;
180520;0400;9,5;
180520;0500;9,56168;
180520;0600;9,8925;
180520;0700;10,1975;
180520;0800;10,2008;
180520;0900;10,3958;
180520;1000;10,7283;
180520;1100;12,1092;
180520;1200;13,4692;
180520;1300;14,3375;
180520;1400;14,7558;
180520;1500;13,9083;
180520;1600;13,9658;
180520;1700;12,1083;
180520;1800;10,4017;
180520;1900;8,58775;
180520;2000;7,20367;
180520;2100;6,39033;
180520;2200;5,61075;
180520;2300;4,92567;
180521;0000;4,48117;
180521;0100;3,72592;
180521;0200;2,75925;
180521;0300;2,09067;
180521;0400;1,38883;
180521;0500;0,94725;
180521;0600;0,743833;
180521;0700;0,57225;
180521;0800;1,07333;
180521;0900;4,01875;
180521;1000;6,24258;
180521;1100;7,98467;
180521;1200;9,3875;
180521;1300;10,3258;
180521;1400;11,5867;
180521;1500;12,3842;
180521;1600;12,0858;
180521;1700;10,0333;
180521;1800;6,83367;
180521;1900;6,55567;
180521;2000;4,94208;
180521;2100;4,06892;
180521;2200;3,277;
180521;2300;2,768;
180522;0000;1,96742;
180522;0100;1,42083;
180522;0200;0,767417;
180522;0300;1,07417;
180522;0400;0,289333;
180522;0500;-0,637167;
180522;0600;-0,5595;
180522;0700;0,00583336;
180522;0800;0,474333;
180522;0900;1,52975;
180522;1000;2,65208;
180522;1100;3,25717;
180522;1200;3,91583;
180522;1300;5,221;
180522;1400;6,1205;
180522;1500;8,49742;
180522;1600;9,295;
180522;1700;7,58258;
180522;1800;5,67567;
180522;1900;4,70392;
180522;2000;4,09667;
180522;2100;3,42417;
180522;2200;2,91325;
180522;2300;1,90825;
180523;0000;1,48608;
180523;0100;1,34342;
180523;0200;1,38767;
180523;0300;1,49608;
180523;0400;1,31775;
180523;0500;0,985;
180523;0600;0,764417;
180523;0700;0,808583;
180523;0800;1,58975;
180523;0900;2,55133;
180523;1000;3,6635;
180523;1100;4,67517;
180523;1200;7,28958;
180523;1300;10,3925;
180523;1400;12,2908;
180523;1500;13,3033;
180523;1600;12,8242;
180523;1700;10,6617;
180523;1800;8,07593;
180523;1900;6,81542;
180523;2000;6,04708;
180523;2100;5,66967;
180523;2200;5,58633;
180523;2300;5,43033;
180524;0000;4,34742;
180524;0100;3,94217;
180524;0200;3,62258;
180524;0300;3,40358;
180524;0400;2,95367;
180524;0500;3,00425;
180524;0600;2,80475;
180524;0700;2,63033;
180524;0800;2,76683;
180524;0900;4,11758;
180524;1000;6,52492;
180524;1100;9,4675;
180524;1200;11,0533;
180524;1300;13,1158;
180524;1400;13,9975;
180524;1500;14,7208;
180524;1600;13,8;
180524;1700;12,4725;
180524;1800;10,1208;
180524;1900;9,02;
180524;2000;8,05501;
180524;2100;7,36775;
180524;2200;7,24417;
180524;2300;6,99342;
180525;0000;6,16708;
180525;0100;6,296;
180525;0200;6,22075;
180525;0300;6,24808;
180525;0400;5,94592;
180525;0500;5,79867;
180525;0600;4,66292;
180525;0700;2,677;
180525;0800;3,18508;
180525;0900;4,28783;
180525;1000;6,9635;
180525;1100;8,3905;
180525;1200;12,1633;
180525;1300;14,5417;
180525;1400;15,5342;
180525;1500;15,6342;
180525;1600;13,0242;
180525;1700;11,5825;
180525;1800;12,1108;
180525;1900;12,2008;
180525;2000;12,3267;
180525;2100;12,15;
180525;2200;11,2042;
180525;2300;10,4283;
180526;0000;10,1642;
180526;0100;10,04;
180526;0200;9,925;
180526;0300;9,89;
180526;0400;10,4075;
180526;0500;10,2517;
180526;0600;10,0492;
180526;0700;9,93333;
180526;0800;10,0775;
180526;0900;10,1317;
180526;1000;10,115;
180526;1100;10,3792;
180526;1200;10,4208;
180526;1300;10,8667;
180526;1400;11,7417;
180526;1500;12,2033;
180526;1600;12,7075;
180526;1700;11,0617;
180526;1800;9,69667;
180526;1900;8,33308;
180526;2000;8,13008;
180526;2100;8,82834;
180526;2200;8,58833;
180526;2300;8,78751;
180527;0000;7,75842;
180527;0100;7,82642;
180527;0200;7,504;
180527;0300;8,19333;
180527;0400;8,09833;
180527;0500;8,265;
180527;0600;9,13918;
180527;0700;10,3958;
180527;0800;11,0992;
180527;0900;11,2867;
180527;1000;11,5925;
180527;1100;12,1442;
180527;1200;12,215;
180527;1300;12,3075;
180527;1400;12,2483;
180527;1500;11,6808;
180527;1600;11,715;
180527;1700;11,6033;
180527;1800;11,7633;
180527;1900;12,3275;
180527;2000;12,465;
180527;2100;11,3367;
180527;2200;9,32417;
180527;2300;9,06084;
180528;0000;8,96417;
180528;0100;9,03084;
180528;0200;9,35083;
180528;0300;9,16499;
180528;0400;9,04916;
180528;0500;9,03917;
180528;0600;8,97417;
180528;0700;9,19083;
180528;0800;9,2825;
180528;0900;9,12582;
180528;1000;9,09084;
180528;1100;8,65417;
180528;1200;8,61501;
180528;1300;9,14667;
180528;1400;10,1733;
180528;1500;10,4183;
180528;1600;9,93668;
180528;1700;9,20667;
180528;1800;8,92084;
180528;1900;8,60834;
180528;2000;8,32167;
180528;2100;7,98975;
180528;2200;7,79917;
180528;2300;7,87492;
180529;0000;7,8495;
180529;0100;7,69475;
180529;0200;7,51258;
180529;0300;7,26;
180529;0400;7,17067;
180529;0500;7,43308;
180529;0600;7,61292;
180529;0700;7,57167;
180529;0800;7,55583;
180529;0900;8,26067;
180529;1000;9,26833;
180529;1100;10,1558;
180529;1200;10,5492;
180529;1300;11,325;
180529;1400;11,9425;
180529;1500;10,9592;
180529;1600;10,0858;
180529;1700;9,1375;
180529;1800;7,8805;
180529;1900;7,24125;
180529;2000;6,73058;
180529;2100;7,12292;
180529;2200;7,42925;
180529;2300;7,38667;
180530;0000;7,1885;
180530;0100;6,90783;
180530;0200;6,87758;
180530;0300;5,99008;
180530;0400;5,83742;
180530;0500;5,53933;
180530;0600;5,73933;
180530;0700;5,93383;
180530;0800;6,14725;
180530;0900;6,36592;
180530;1000;6,84833;
180530;1100;7,19458;
180530;1200;7,93408;
180530;1300;8,37466;
180530;1400;9,32001;
180530;1500;8,261;
180530;1600;8,56667;
180530;1700;6,38025;
180530;1800;5,9585;
180530;1900;5,87667;
180530;2000;4,74175;
180530;2100;3,36733;
180530;2200;2,55467;
180530;2300;2,3155;
180531;0000;1,695;
180531;0100;1,5545;
180531;0200;1,02517;
180531;0300;0,403667;
180531;0400;0,7955;
180531;0500;0,917;
180531;0600;0,279833;
180531;0700;-0,37025;
180531;0800;-0,250167;
180531;0900;2,04408;
180531;1000;4,85817;
180531;1100;7,44075;
180531;1200;10,68;
180531;1300;11,6842;
180531;1400;12,1958;
180531;1500;12,5217;
180531;1600;11,6908;
180531;1700;9,43083;
180531;1800;7,27442;
180531;1900;6,43692;
180531;2000;5,11742;
180531;2100;3,48358;
180531;2200;2,84967;
180531;2300;1,727;
180601;0000;1,65483;
180601;0100;1,29517;
180601;0200;0,743417;
180601;0300;0,2325;
180601;0400;0,111333;
180601;0500;-0,666417;
180601;0600;-1,0345;
180601;0700;-1,3155;
180601;0800;-1,02442;
180601;0900;1,74892;
180601;1000;4,63658;
180601;1100;7,30108;
180601;1200;9,41167;
180601;1300;10,7642;
180601;1400;11,5275;
180601;1500;11,8675;
180601;1600;10,5192;
180601;1700;8,89067;
180601;1800;6,92983;
180601;1900;5,60592;
180601;2000;4,8375;
180601;2100;3,7795;
180601;2200;2,76525;
180601;2300;2,6975;
180602;0000;2,55375;
180602;0100;1,47233;
180602;0200;0,541333;
180602;0300;0,251333;
180602;0400;-0,36175;
180602;0500;-1,00425;
180602;0600;-1,059;
180602;0700;-1,26808;
180602;0800;-1,04417;
180602;0900;0,627167;
180602;1000;3,22917;
180602;1100;7,14833;
180602;1200;10,0942;
180602;1300;12,0625;
180602;1400;13,5975;
180602;1500;14,0933;
180602;1600;14,17;
180602;1700;10,5225;
180602;1800;7,0145;
180602;1900;5,30483;
180602;2000;4,3675;
180602;2100;3,08842;
180602;2200;2,06817;
180602;2300;1,06092;
180603;0000;0,237667;
180603;0100;0,0748333;
180603;0200;-0,0944999;
180603;0300;-0,362833;
180603;0400;-0,545;
180603;0500;-0,65875;
180603;0600;-0,804417;
180603;0700;-0,839417;
180603;0800;-0,13;
180603;0900;2,169;
180603;1000;4,6355;
180603;1100;7,85;
180603;1200;10,0075;
180603;1300;11,9658;
180603;1400;13,0442;
180603;1500;12,6242;
180603;1600;12,1525;
180603;1700;9,73192;
180603;1800;6,82542;
180603;1900;5,56517;
180603;2000;4,79725;
180603;2100;5,02525;
180603;2200;4,68925;
180603;2300;4,01017;
180604;0000;3,83125;
180604;0100;3,38375;
180604;0200;2,76567;
180604;0300;2,6105;
180604;0400;2,47225;
180604;0500;2,55525;
180604;0600;2,26308;
180604;0700;2,121;
180604;0800;2,12275;
180604;0900;2,99025;
180604;1000;4,20617;
180604;1100;5,99342;
180604;1200;9,4315;
180604;1300;11,1633;
180604;1400;11,6917;
180604;1500;12,5125;
180604;1600;11,67;
180604;1700;9,146;
180604;1800;6,249;
180604;1900;5,023;
180604;2000;4,86408;
180604;2100;4,54308;
180604;2200;4,34867;
180604;2300;4,02642;
180605;0000;3,62783;
180605;0100;3,78042;
180605;0200;4,03033;
180605;0300;3,894;
180605;0400;4,40642;
180605;0500;5,2085;
180605;0600;5,16483;
180605;0700;5,28325;
180605;0800;5,65217;
180605;0900;6,05325;
180605;1000;6,45133;
180605;1100;7,09517;
180605;1200;7,187;
180605;1300;7,31367;
180605;1400;7,55167;
180605;1500;7,38108;
180605;1600;7,417;
180605;1700;7,67558;
180605;1800;7,718;
180605;1900;7,55075;
180605;2000;7,53208;
180605;2100;7,1705;
180605;2200;6,86067;
180605;2300;6,67317;
180606;0000;5,84075;
180606;0100;5,44175;
180606;0200;5,32817;
180606;0300;4,76242;
180606;0400;4,55317;
180606;0500;4,21383;
180606;0600;3,80325;
180606;0700;3,35208;
180606;0800;3,19983;
180606;0900;3,35308;
180606;1000;4,53342;
180606;1100;5,29417;
180606;1200;6,364;
180606;1300;6,823;
180606;1400;9,28767;
180606;1500;10,9208;
180606;1600;10,2342;
180606;1700;8,49358;
180606;1800;5,71275;
180606;1900;4,61133;
180606;2000;3,85442;
180606;2100;2,90633;
180606;2200;1,79808;
180606;2300;0,802333;
180607;0000;0,786667;
180607;0100;1,38308;
180607;0200;0,188167;
180607;0300;-0,476167;
180607;0400;-0,403917;
180607;0500;-0,620667;
180607;0600;-1,01408;
180607;0700;-1,17117;
180607;0800;-0,331583;
180607;0900;-0,109833;
180607;1000;1,09425;
180607;1100;3,02417;
180607;1200;5,1065;
180607;1300;6,42442;
180607;1400;6,33808;
180607;1500;5,82008;
180607;1600;6,0665;
180607;1700;6,6675;
180607;1800;6,97058;
180607;1900;7,12667;
180607;2000;8,668;
180607;2100;6,85358;
180607;2200;6,99083;
180607;2300;8,02667;
180608;0000;8,56416;
180608;0100;8,505;
180608;0200;8,38167;
180608;0300;8,34833;
180608;0400;8,31302;
180608;0500;7,74975;
180608;0600;7,05517;
